split,image,color_norm,noise,denoise,psnr,ssim,rmse,mse
train,138032,gray_world,saltpepper,nlmeans,19.843804099440053,0.6166206878042865,25.962707196452126,674.0621649687071
train,138032,hist_match,none,none,19.05175368094714,0.8967314212543426,28.44149994143978,808.918918918919
train,138032,hist_match,none,gaussian,18.465811906130554,0.7276193892198438,30.4263309716622,925.7616163971304
train,138032,hist_match,none,median,18.30740991869905,0.7387378642365281,30.98629737648395,960.1506251038961
train,138032,hist_match,none,nlmeans,18.251864148395313,0.674814687231278,31.185087935835362,972.5097095657843
train,138032,hist_match,gaussian,none,18.142745490649283,0.7228269604158104,31.57932958560848,997.254057076487
train,138032,hist_match,gaussian,gaussian,18.285304002162324,0.7077845875443055,31.06525910898326,965.0503235082674
train,138032,hist_match,gaussian,median,18.09641150151861,0.6878344474682971,31.748236394127943,1007.95051413743
train,138032,hist_match,gaussian,nlmeans,18.291256549414726,0.7154853386310429,31.043976997209526,963.7285078032742
train,138032,hist_match,saltpepper,none,16.36399964397398,0.5508214177655334,38.75611163825085,1502.0361893165632
train,138032,hist_match,saltpepper,gaussian,18.417728916572035,0.6506615327771456,30.59523086274701,936.068151544787
train,138032,hist_match,saltpepper,median,18.261877687422196,0.7331171395777095,31.14915688270903,970.2699745036193
train,138032,hist_match,saltpepper,nlmeans,16.767430764222976,0.5549801407818964,36.997181678175174,1368.7914521279008
train,138078,none,none,none,inf,1.0,0.0,0.0
train,138078,none,none,gaussian,27.681642078683602,0.8190270536457273,10.530720266248451,110.89606932597587
train,138078,none,none,median,29.475623671351908,0.8442970719107509,8.56562380964842,73.36991124841592
train,138078,none,none,nlmeans,29.06604305628678,0.7518669773598842,8.979207910553194,80.62617470094105
train,138078,none,gaussian,none,26.34612413276272,0.6491098631028932,12.281006855460877,150.82312938387705
train,138078,none,gaussian,gaussian,27.043729271358593,0.7711587700452047,11.333230373306948,128.44211069444714
train,138078,none,gaussian,median,27.757971744007936,0.7354440471634321,10.438584069015612,108.96403736590652
train,138078,none,gaussian,nlmeans,28.83763600353234,0.7613681182455653,9.218460099505494,84.98000660617483
train,138078,none,saltpepper,none,18.988163944941817,0.48440203619102723,28.650485330818242,820.8503096914312
train,138078,none,saltpepper,gaussian,25.305076887437863,0.6287119650081895,13.84478883256674,191.67817781836473
train,138078,none,saltpepper,median,29.068001680490635,0.8382776313660023,8.977183372831785,80.58982130944747
train,138078,none,saltpepper,nlmeans,19.337754652136553,0.47191019774057064,27.52025462706053,757.3644147382465
train,138078,reinhard,none,none,11.676871227773296,0.7997919061720484,66.48085849616255,4419.704546386789
train,138078,reinhard,none,gaussian,11.555411654898508,0.6237831084757931,67.41702713706289,4545.055547999474
train,138078,reinhard,none,median,11.63850769055487,0.6515866432302541,66.7751382587149,4458.919089470492
train,138078,reinhard,none,nlmeans,11.545840052802676,0.5564742234381431,67.49135972252883,4555.083637195787
train,138078,reinhard,gaussian,none,11.465989244191675,0.4524012905282993,68.11467961743108,4639.60957938528
train,138078,reinhard,gaussian,gaussian,11.486790420255936,0.5712315992150159,67.95175212420227,4617.440616749028
train,138078,reinhard,gaussian,median,11.51381801763626,0.536477218432969,67.74063751945087,4588.793971541635
train,138078,reinhard,gaussian,nlmeans,11.4669547624319,0.573997502514676,68.1071084516414,4638.578221643642
train,138078,reinhard,saltpepper,none,11.069884637078234,0.3327526003213014,71.29284543344383,5082.669809996913
train,138078,reinhard,saltpepper,gaussian,11.58429725938263,0.4748976109458966,67.19319893245483,4514.92598277645
train,138078,reinhard,saltpepper,median,11.634370258639642,0.6484397630045923,66.80695346833616,4463.169031720434
train,138078,reinhard,saltpepper,nlmeans,11.146035916861361,0.3474128346061871,70.67053589607667,4994.324643838662
train,138078,gray_world,none,none,35.55684050843597,0.997556150177318,4.253027148909518,18.088239929361425
train,138078,gray_world,none,gaussian,27.024908613447497,0.8175407098760159,11.35781393545698,128.99993739246077
train,138078,gray_world,none,median,28.554209884853307,0.842216404585665,9.524225867952502,90.71087838377558
train,138078,gray_world,none,nlmeans,28.155918270226312,0.7486851465751964,9.971127438995593,99.42338240469081
train,138078,gray_world,gaussian,none,25.758073461183997,0.6375893219150078,13.141244854572582,172.69231632783035
train,138078,gray_world,gaussian,gaussian,26.432808761499437,0.7667355677123496,12.159052743845235,147.84256362761036
train,138078,gray_world,gaussian,median,27.076728414634662,0.7237358821864212,11.290255227645526,127.46986310537713
train,138078,gray_world,gaussian,nlmeans,27.94824620659325,0.7587524222676828,10.212401250104664,104.29313929313929
train,138078,gray_world,saltpepper,none,18.82521978035434,0.4825929494393078,29.193031199201574,852.2330705975565
train,138078,gray_world,saltpepper,gaussian,24.748856713851723,0.6254104870516768,14.760373419263487,217.8686234761001
train,138078,gray_world,saltpepper,median,28.148870710771867,0.835273149707589,9.979221098113852,99.58485372504065
train,138078,gray_world,saltpepper,nlmeans,19.116236323188907,0.4619107291736166,28.23113665574912,796.9970768755816
train,138078,hist_match,none,none,12.665334582785928,0.6660524614787752,59.329877452981144,3520.0343585857604
train,138078,hist_match,none,gaussian,12.841069617357018,0.5453705068664645,58.14156259608266,3380.4413011141983
train,138078,hist_match,none,median,12.676632224078869,0.5603374539623137,59.25275789789148,3510.889318506141
train,138078,hist_match,none,nlmeans,12.744819883516218,0.46269876019936884,58.789421445185404,3456.1960738596254
train,138078,hist_match,gaussian,none,12.419998040833358,0.42467578240242093,61.02956555400567,3724.607871710675
train,138078,hist_match,gaussian,gaussian,12.741078908643434,0.5116441355953768,58.814747246660104,3459.1744936885125
train,138078,hist_match,gaussian,median,12.619280422491517,0.4802967382796541,59.64529066078307,3557.560698009296
train,138078,hist_match,gaussian,nlmeans,12.660036842644491,0.4845126341854206,59.36607525884883,3524.330891639303
train,138078,hist_match,saltpepper,none,11.886880429387645,0.31621042442161,64.89274701924808,4211.06861570413
train,138078,hist_match,saltpepper,gaussian,12.872841484975304,0.4349980917043223,57.929276728822245,3355.8011023244667
train,138078,hist_match,saltpepper,median,12.667138266112488,0.5560643647592759,59.31755848451113,3518.572744563399
train,138078,hist_match,saltpepper,nlmeans,12.125527106617842,0.31181619283030887,63.13407547349367,3985.911485892794
train,140055,none,none,none,inf,1.0,0.0,0.0
train,140055,none,none,gaussian,26.722779288995035,0.7854775790664764,11.75983466705698,138.29371139651514
train,140055,none,none,median,26.70787389419403,0.789900983283507,11.780032421174832,138.7691638439302
train,140055,none,none,nlmeans,28.192136188018104,0.719783478374176,9.9296369736998,98.59769042946613
train,140055,none,gaussian,none,26.17516985517929,0.7221373052942722,12.525114008471535,156.87848092520989
train,140055,none,gaussian,gaussian,26.28766391265552,0.7479115514089786,12.36394273184835,152.86707987642566
train,140055,none,gaussian,median,25.76279790400784,0.7104698877337196,13.134098991466466,172.50455631764044
train,140055,none,gaussian,nlmeans,28.119836601456953,0.7559079832141062,10.012634208116966,100.25284378555406
train,140055,none,saltpepper,none,18.940833188452917,0.5337889964041987,28.807032395311996,829.8451154245547
train,140055,none,saltpepper,gaussian,24.732721618952553,0.6500813404656262,14.787818088539998,218.67956381975074
train,140055,none,saltpepper,median,26.5467910376239,0.7842720169849448,12.0005355703598,144.0128539754708
train,140055,none,saltpepper,nlmeans,20.404113716084503,0.535418783962415,24.340780199037987,592.4735806978798
train,140055,reinhard,none,none,19.111900595262657,0.8880178735078603,28.245232285276426,797.7931468492217
train,140055,reinhard,none,gaussian,18.425309582289042,0.6977289449856628,30.568540328254862,934.4356578001438
train,140055,reinhard,none,median,18.557157654909695,0.703587756273158,30.108027059859282,906.4932934372187
train,140055,reinhard,none,nlmeans,18.68473591913054,0.59114440739377,29.669032511482037,880.251490167378
train,140055,reinhard,gaussian,none,18.41129867459452,0.64285026119257,30.617889172514342,937.4551373803711
train,140055,reinhard,gaussian,gaussian,18.468941764764526,0.6693032334043818,30.41536917463376,925.0946820292614
train,140055,reinhard,gaussian,median,18.462661236980423,0.6360513079972279,30.437369644140272,926.4334708540316
train,140055,reinhard,gaussian,nlmeans,18.83362861359294,0.6312987925383896,29.164783022556385,850.5845687527931
train,140055,reinhard,saltpepper,none,16.08962620229763,0.4700836479428004,39.999896751399014,1599.9917401225812
train,140055,reinhard,saltpepper,gaussian,17.82236746140974,0.5836123146118889,32.76587781041217,1073.6027486868609
train,140055,reinhard,saltpepper,median,18.527134382027267,0.698689309985066,30.212277241978665,912.7816961461821
train,140055,reinhard,saltpepper,nlmeans,16.606988498451013,0.4638644381928005,37.68692952366217,1420.3046569214794
train,140055,gray_world,none,none,24.085657118114952,0.9612525315185628,15.931524087713171,253.813459757385
train,140055,gray_world,none,gaussian,22.38609545952228,0.7667566254126442,19.37471877676662,375.3797276787931
train,140055,gray_world,none,median,22.349330159076434,0.7682642131179588,19.45690114963591,378.57100234670327
train,140055,gray_world,none,nlmeans,23.318463792243655,0.7134355056090308,17.40271431520694,302.8544655367085
train,140055,gray_world,gaussian,none,21.984504493209045,0.7000054924497726,20.29153753654372,411.74649559696286
train,140055,gray_world,gaussian,gaussian,22.20177200212758,0.731592702410588,19.790263664646265,391.65453591621815
train,140055,gray_world,gaussian,median,21.978156263016228,0.6932008110977718,20.30637337277159,412.34879955440704
train,140055,gray_world,gaussian,nlmeans,23.005811948647427,0.7504324385104658,18.04054207884402,325.4611584985417
train,140055,gray_world,saltpepper,none,17.822723385489034,0.5245314704329376,32.76453518156939,1073.5147656642985
train,140055,gray_world,saltpepper,gaussian,21.60272311665128,0.6354121719141648,21.203327657453396,449.58110374932807
train,140055,gray_world,saltpepper,median,22.275329044247258,0.762174566297051,19.623376128834536,385.0768906937131
train,140055,gray_world,saltpepper,nlmeans,18.666059919916208,0.5082145144552072,29.73289412808496,884.0449932319091
train,140055,hist_match,none,none,19.20491624167066,0.8807248458991889,27.944372919091403,780.8879778412489
train,140055,hist_match,none,gaussian,18.661224248156586,0.7163732629283013,29.749451850160625,885.0298853850255
train,140055,hist_match,none,median,18.65306211406381,0.7125726409822688,29.77742056144061,886.6947752929061
train,140055,hist_match,none,nlmeans,18.934107348366204,0.591337898418777,28.82934749895303,831.1312772153893
train,140055,hist_match,gaussian,none,18.491502887536573,0.6465851221428779,30.336469431721145,920.3013775817515
train,140055,hist_match,gaussian,gaussian,18.707295884263722,0.6875544037753833,29.592072765679582,875.6907705692753
train,140055,hist_match,gaussian,median,18.601631620668613,0.6481374456112823,29.954260296368023,897.2577099025697
train,140055,hist_match,gaussian,nlmeans,19.075889685156824,0.6278629965773356,28.36257753808756,804.4358046040289
train,140055,hist_match,saltpepper,none,16.121602658789065,0.47454144534862025,39.85291083228305,1588.2545018059036
train,140055,hist_match,saltpepper,gaussian,18.065927490428557,0.5990792672916923,31.859855806678954,1015.0504120223746
train,140055,hist_match,saltpepper,median,18.621758678640102,0.7067537468673594,29.884930246810338,893.1090558567195
train,140055,hist_match,saltpepper,nlmeans,16.94512526983598,0.4673337321994843,36.24798896362884,1313.9167039073582
train,140075,none,none,none,inf,1.0,0.0,0.0
train,140075,none,none,gaussian,28.20397239371961,0.8766389003639851,9.916115136690665,98.32933940410575
train,140075,none,none,median,29.51071534640253,0.902905301433509,8.531087828982578,72.77945954581469
train,140075,none,none,nlmeans,29.93731317289531,0.8709309357211646,8.122215756357294,65.9703887928187
train,140075,none,gaussian,none,26.393549543383244,0.6856409093378218,12.21413464626323,149.18508515704778
train,140075,none,gaussian,gaussian,27.58398300542457,0.8241109942071237,10.64978965731824,113.41801974512255
train,140075,none,gaussian,median,27.759587985154116,0.7977704925481405,10.436641873085662,108.92349358704499
train,140075,none,gaussian,nlmeans,28.40891410637232,0.8028931995467476,9.684885154260016,93.79700045120606
train,140075,none,saltpepper,none,18.791816899695498,0.522873220613075,29.305513488303202,858.8131208131208
train,140075,none,saltpepper,gaussian,25.45849694998148,0.704271794194704,13.602393457848406,185.02510778211712
train,140075,none,saltpepper,median,29.083803088682863,0.8966778643654374,8.96086688782104,80.29713538124753
train,140075,none,saltpepper,nlmeans,19.46564794552692,0.5306506981114137,27.11800791510227,735.3863532835495
train,140075,reinhard,none,none,17.597125267003037,0.7612646336928187,33.626674273099184,1130.7532226691105
train,140075,reinhard,none,gaussian,17.172635686620257,0.6374135039226482,35.31086822166363,1246.8574145676948
train,140075,reinhard,none,median,17.390594310558495,0.6666520282581517,34.43582284351584,1185.825894910007
train,140075,reinhard,none,nlmeans,17.052209243436202,0.5462631930201466,35.80384911589454,1281.9156115137423
train,140075,reinhard,gaussian,none,17.05181525743837,0.507580720885718,35.80547319077194,1282.031910415088
train,140075,reinhard,gaussian,gaussian,17.153783576368763,0.6089494509142089,35.38759119904032,1252.281610870396
train,140075,reinhard,gaussian,median,17.209306769286503,0.5839826781418859,35.1621030160836,1236.3734885136755
train,140075,reinhard,gaussian,nlmeans,17.114611013162005,0.5676831070083912,35.547546400363544,1263.628055085999
train,140075,reinhard,saltpepper,none,15.251812538063863,0.36824366971987904,44.050369282034765,1940.435033883632
train,140075,reinhard,saltpepper,gaussian,16.73942702932338,0.5204334418814568,37.116654899723066,1377.6460709451364
train,140075,reinhard,saltpepper,median,17.375941193668222,0.6635727350508153,34.493965189539836,1189.8336344971858
train,140075,reinhard,saltpepper,nlmeans,15.640996528271508,0.3753855157239965,42.12019314651175,1774.1106706994558
train,140075,gray_world,none,none,19.463076546752436,0.9359556883563153,27.12603720605237,735.8218945041375
train,140075,gray_world,none,gaussian,19.064046434195134,0.8289810129680929,28.401276421671017,806.632502380166
train,140075,gray_world,none,median,19.067712361719828,0.8509606254072527,28.389292035866212,805.9519022976967
train,140075,gray_world,none,nlmeans,19.59431026016659,0.8475340169629852,26.7192748520723,713.9196486205832
train,140075,gray_world,gaussian,none,18.704462199526485,0.646054932744781,29.60172845879627,876.2623277483091
train,140075,gray_world,gaussian,gaussian,19.017621789834855,0.7800901481978589,28.553482946501546,815.3013883761547
train,140075,gray_world,gaussian,median,18.900696790817925,0.7539432422383996,28.940454074135943,837.5498820171717
train,140075,gray_world,gaussian,nlmeans,19.19358248820577,0.7731092215321412,27.980859838510128,782.9285173023491
train,140075,gray_world,saltpepper,none,16.20884289917419,0.4929739635564216,39.454635495458284,1556.668262079477
train,140075,gray_world,saltpepper,gaussian,18.790972017497708,0.6691053901015088,29.308364193517146,858.9802116998379
train,140075,gray_world,saltpepper,median,19.03357163340382,0.8458021991046815,28.501098479806092,812.3126145556053
train,140075,gray_world,saltpepper,nlmeans,16.790278832108132,0.5155350102667575,36.899989181315,1361.6092015811641
train,140075,hist_match,none,none,17.082840714100737,0.6997068660925252,35.677806415812455,1272.9058706441883
train,140075,hist_match,none,gaussian,16.827742778560435,0.6112131632124527,36.74117503154995,1349.9139426989893
train,140075,hist_match,none,median,16.792233227467264,0.6244769148736538,36.891687319588854,1360.9965932863129
train,140075,hist_match,none,nlmeans,16.611081772660974,0.52274365740708,37.66917353087727,1418.9666344993448
train,140075,hist_match,gaussian,none,16.581860827184006,0.47014152352917393,37.7961130290789,1428.5461601069078
train,140075,hist_match,gaussian,gaussian,16.807453277227392,0.5787115467496299,36.827099616711486,1356.2352661791915
train,140075,hist_match,gaussian,median,16.745560020959324,0.5523753266257793,37.0904565715128,1375.701968683277
train,140075,hist_match,gaussian,nlmeans,16.66777872731869,0.5363791280391053,37.42408958471434,1400.5624812447243
train,140075,hist_match,saltpepper,none,14.98987859205257,0.3522575646701363,45.398996240639995,2061.0688596576447
train,140075,hist_match,saltpepper,gaussian,16.46902308164465,0.5032309820038369,38.29032268921403,1466.1488116441387
train,140075,hist_match,saltpepper,median,16.781269016927972,0.6208238271889714,36.93828515173557,1364.4369099509286
train,140075,hist_match,saltpepper,nlmeans,15.37191122787885,0.35867209129452604,43.445481923294196,1887.5098995472827
train,144067,none,none,none,inf,1.0,0.0,0.0
train,144067,none,none,gaussian,23.666833378146347,0.7980053007131205,16.718546271861346,279.5097894443689
train,144067,none,none,median,23.684285794218034,0.7971803397210294,16.684987695755307,278.388814407506
train,144067,none,none,nlmeans,29.473329817914475,0.8537235124233916,8.567886200850827,73.40867395073002
train,144067,none,gaussian,none,26.39276018852086,0.681442404413165,12.215244690838684,149.21220285706266
train,144067,none,gaussian,gaussian,23.43274815002621,0.7433949869008606,17.175238358765256,294.98881268040145
train,144067,none,gaussian,median,23.18989966455639,0.6874529382902667,17.66221622535703,311.9538819912652
train,144067,none,gaussian,nlmeans,27.793363715572205,0.7852111799851235,10.396137015996173,108.07966485536579
train,144067,none,saltpepper,none,18.667172609033543,0.5595515932230947,29.72908549705863,883.8185244914217
train,144067,none,saltpepper,gaussian,22.432136975768096,0.615922734764509,19.272290424013782,371.4211781875333
train,144067,none,saltpepper,median,23.497185368077346,0.7923910168995589,17.048293442409857,290.6443092985149
train,144067,none,saltpepper,nlmeans,19.207431115815623,0.5663547364945343,27.936283199894437,780.435919024704
train,144067,reinhard,none,none,14.959863054087545,0.706073444564927,45.55615141325297,2075.362931587231
train,144067,reinhard,none,gaussian,14.457553101830328,0.5195130238325015,48.268358018350455,2329.8343857876566
train,144067,reinhard,none,median,14.586892565100076,0.5346733001540188,47.55493059584986,2261.471423976097
train,144067,reinhard,none,nlmeans,14.303913436646297,0.42785063695978676,49.12974484120322,2413.7318281617345
train,144067,reinhard,gaussian,none,14.604113186689817,0.44884971514335187,47.4607417176677,2252.522004391163
train,144067,reinhard,gaussian,gaussian,14.4067790908897,0.4785635382628484,48.55134057062311,2357.232671204634
train,144067,reinhard,gaussian,median,14.443447700955357,0.4491365642559699,48.34680682371116,2337.413730049244
train,144067,reinhard,gaussian,nlmeans,14.379956749518747,0.45911287645469456,48.7015005968765,2371.8361603875624
train,144067,reinhard,saltpepper,none,13.542441605004266,0.35206131846508737,53.631272335482755,2876.313372322718
train,144067,reinhard,saltpepper,gaussian,14.235723874785158,0.4014185682582947,49.51696143109673,2451.9294693687216
train,144067,reinhard,saltpepper,median,14.576096009282729,0.533053025825397,47.61407809973169,2267.100433287349
train,144067,reinhard,saltpepper,nlmeans,13.694360876782742,0.3414559484974129,52.70139809489865,2777.437361156987
train,144067,gray_world,none,none,25.917889139868137,0.9893352099539833,12.901663885109272,166.45293100433287
train,144067,gray_world,none,gaussian,21.683999171595858,0.7890546758783752,21.00584815883008,441.2456568718251
train,144067,gray_world,none,median,21.601315711951674,0.7881564578841393,21.206763584231233,449.7268217174759
train,144067,gray_world,none,nlmeans,24.61684283944894,0.8473705144254257,14.986424788411755,224.59292793872234
train,144067,gray_world,gaussian,none,23.20119482405596,0.6732377924783762,17.639263148555223,311.1436044239783
train,144067,gray_world,gaussian,gaussian,21.563053780947364,0.7351689839247909,21.300386868408374,453.70648074386395
train,144067,gray_world,gaussian,median,21.321097454672874,0.6795963559061323,21.9020773149566,479.7009907103365
train,144067,gray_world,gaussian,nlmeans,24.019350291443402,0.7784412061263756,16.0536084352743,257.71834379311014
train,144067,gray_world,saltpepper,none,17.943453451752266,0.5491858544064648,32.312272881015105,1044.0829787371842
train,144067,gray_world,saltpepper,gaussian,20.903052687561996,0.6091404849115866,22.981985486883428,528.1716569193205
train,144067,gray_world,saltpepper,median,21.48910647508284,0.7834079563014114,21.48250179140012,461.4978832175094
train,144067,gray_world,saltpepper,nlmeans,18.422222981562303,0.5559864179949078,30.579405035180454,935.1000123056198
train,144067,hist_match,none,none,15.125272568917387,0.7023430801231454,44.69681239153321,1997.8050379639164
train,144067,hist_match,none,gaussian,14.672545591598327,0.5394284352369287,47.08828798604169,2217.306865456398
train,144067,hist_match,none,median,14.529761746911536,0.5335380264040854,47.86875068562307,2291.417292202339
train,144067,hist_match,none,nlmeans,14.48946350492384,0.48795795402317327,48.09135405422672,2312.7783347689888
train,144067,hist_match,gaussian,none,14.748117781433763,0.46117276146474345,46.680370177489245,2179.056959907427
train,144067,hist_match,gaussian,gaussian,14.601750617997562,0.4993777598248337,47.47365283191991,2253.747713205657
train,144067,hist_match,gaussian,median,14.475572897066522,0.4576099015811914,48.16832401420015,2320.187438336971
train,144067,hist_match,gaussian,nlmeans,14.542316440343729,0.5070130301875905,47.79961057518376,2284.8027711392197
train,144067,hist_match,saltpepper,none,13.671998893316404,0.36595364732438945,52.83725362493624,2791.7753706258377
train,144067,hist_match,saltpepper,gaussian,14.445298783769262,0.42339376333102924,48.33650455054995,2336.4176721653357
train,144067,hist_match,saltpepper,median,14.520971972155333,0.5313710766371244,47.917216475506685,2296.059634760569
train,144067,hist_match,saltpepper,nlmeans,13.837567308639045,0.3636722680204101,51.839620672851666,2687.34627150515
train,145014,none,none,none,inf,1.0,0.0,0.0
train,145014,none,none,gaussian,25.40804316020331,0.8676528270189351,13.681635703511628,187.18715552360413
train,145014,none,none,median,26.83121943306006,0.9015629366399244,11.613930125017694,134.88337294879352
train,145014,none,none,nlmeans,28.5087033325867,0.8597241396935505,9.574255518897283,91.6663687411351
train,145014,none,gaussian,none,26.300774126884562,0.6961504505383999,12.345295054246513,152.40630997640343
train,145014,none,gaussian,gaussian,25.039590788699076,0.8189514786452049,14.27449132486102,203.76110258353248
train,145014,none,gaussian,median,25.786037617043846,0.7964537522339258,13.099004748695808,171.58392540635532
train,145014,none,gaussian,nlmeans,27.790992187311314,0.8287250393543131,10.398975884533566,108.13869944711067
train,145014,none,saltpepper,none,18.872606918779105,0.56653272065383,29.034198020200996,842.9846546762435
train,145014,none,saltpepper,gaussian,23.726511754658684,0.701692275395871,16.60407141755036,275.6951876391129
train,145014,none,saltpepper,median,26.519139096420297,0.8961603284548675,12.038800721080221,144.93272280188168
train,145014,none,saltpepper,nlmeans,19.468662837158977,0.5674180767056322,27.1085968275773,734.8760219601342
train,145014,reinhard,none,none,14.203008672993159,0.7590252256732791,49.703817591231164,2470.4694831423803
train,145014,reinhard,none,gaussian,13.848976799730558,0.6154259046095397,51.771570602961155,2680.295522697392
train,145014,reinhard,none,median,13.987630277389012,0.6515104185236558,50.9516985656984,2596.075586729792
train,145014,reinhard,none,nlmeans,13.658876802618707,0.5204575151231194,52.91713711994503,2800.2234009710646
train,145014,reinhard,gaussian,none,13.892553916471593,0.49761693395737233,51.5124830477188,2653.535909741517
train,145014,reinhard,gaussian,gaussian,13.79011878611259,0.579999331737509,52.12358053378567,2716.8676476620403
train,145014,reinhard,gaussian,median,13.838412798309506,0.5593269811607052,51.834574818888235,2686.8231466549223
train,145014,reinhard,gaussian,nlmeans,13.673158838208773,0.5472397678102,52.83019801948017,2791.0298227774865
train,145014,reinhard,saltpepper,none,13.060341351671001,0.387531211818291,56.6921741901339,3214.0026144044837
train,145014,reinhard,saltpepper,gaussian,13.734729228185413,0.4934510162311256,52.457032519478325,2751.7402607496065
train,145014,reinhard,saltpepper,median,13.980989377983356,0.6497461833992705,50.990669183829105,2600.048343814699
train,145014,reinhard,saltpepper,nlmeans,13.17284112653578,0.3845005976749469,55.96263101252573,3131.816069844107
train,145014,gray_world,none,none,19.619937161675235,0.9594417338143305,26.640558321338137,709.7193476726187
train,145014,gray_world,none,gaussian,18.72229810618189,0.8384246950473745,29.54100561073442,872.6710124934424
train,145014,gray_world,none,median,18.91794683932829,0.8688881022862854,28.883035794662202,834.2297567157381
train,145014,gray_world,none,nlmeans,19.656997756688185,0.8446007787118596,26.527131642075496,703.6887131560029
train,145014,gray_world,gaussian,none,18.815360417908323,0.661288922318996,29.22618705362323,854.1700096933741
train,145014,gray_world,gaussian,gaussian,18.694415847215733,0.7902551072074084,29.63598648606075,878.2916950019754
train,145014,gray_world,gaussian,median,18.740620075299258,0.7658151377943941,29.478757647438346,868.9971524364048
train,145014,gray_world,gaussian,nlmeans,19.408447727351856,0.8074086151186961,27.29718066191714,745.1360720893431
train,145014,gray_world,saltpepper,none,16.24252207179733,0.5420250888170108,39.30194801274345,1544.6431175963887
train,145014,gray_world,saltpepper,gaussian,18.331320023002707,0.6803246255522023,30.901117063263918,954.8790357575405
train,145014,gray_world,saltpepper,median,18.8586189733956,0.8635085905919474,29.08099299319933,845.7041534705086
train,145014,gray_world,saltpepper,nlmeans,16.731733508101044,0.5482258865626295,37.14954551746431,1380.0887321541527
train,145014,hist_match,none,none,14.3063592150789,0.7187783370320356,49.11591280332405,2412.3728905037315
train,145014,hist_match,none,gaussian,14.228525695044405,0.6165384602223062,49.55801418857022,2455.996770314527
train,145014,hist_match,none,median,13.945791033186747,0.6192707569332798,51.19772093196326,2621.2066286271893
train,145014,hist_match,none,nlmeans,13.80886797068994,0.5447539949833942,52.01118898048553,2705.163779163779
train,145014,hist_match,gaussian,none,13.984813584059124,0.4729262713099285,50.968224055641095,2597.7598633860316
train,145014,hist_match,gaussian,gaussian,14.134916505088027,0.5778170998112242,50.09499702839678,2509.5087272750825
train,145014,hist_match,gaussian,median,13.901586803888602,0.5369143489027742,51.458940507399234,2648.0225581440536
train,145014,hist_match,gaussian,nlmeans,13.795823404054275,0.5557395700599154,52.08935865174271,2713.301284749883
train,145014,hist_match,saltpepper,none,13.126211798990068,0.3782470863454253,56.26386864401646,3165.622914791139
train,145014,hist_match,saltpepper,gaussian,14.102524240472139,0.4952724776079028,50.282164950127324,2528.296112071813
train,145014,hist_match,saltpepper,median,13.943717153452742,0.6175932549743041,51.20994657574253,2622.458628290404
train,145014,hist_match,saltpepper,nlmeans,13.260572515646412,0.3851084577602015,55.40022832882761,3069.1852988862333
train,145053,none,none,none,inf,1.0,0.0,0.0
train,145053,none,none,gaussian,25.022946449959754,0.8478602181111491,14.301871048156423,204.54351547809492
train,145053,none,none,median,26.26248139079943,0.8862778229931951,12.39984084420685,153.75605296166043
train,145053,none,none,nlmeans,30.52579520875199,0.8979765793424347,7.590151071177074,57.61039328329048
train,145053,none,gaussian,none,26.229505515628567,0.67656820218896,12.44700616493856,154.92796247001854
train,145053,none,gaussian,gaussian,24.70785236581267,0.7937954159470504,14.830218924117826,219.9353933372625
train,145053,none,gaussian,median,25.287186756626152,0.7696323311457386,13.87333401843817,192.46939678715378
train,145053,none,gaussian,nlmeans,29.022740187092737,0.8517869517132963,9.024084869050565,81.43410772382735
train,145053,none,saltpepper,none,18.93501205707293,0.5442380621141231,28.826344835496904,830.9581565749791
train,145053,none,saltpepper,gaussian,23.497350859985474,0.673000011288473,17.047968625050636,290.63323424071086
train,145053,none,saltpepper,median,25.948646337075452,0.8807884308433306,12.856059199020725,165.2782581287254
train,145053,none,saltpepper,nlmeans,19.842290823542587,0.562850335469419,25.967230873744516,674.2970792503503
train,145053,reinhard,none,none,16.376497749256323,0.7690151519673621,38.7003856659312,1497.7198506918132
train,145053,reinhard,none,gaussian,15.78382987604692,0.610510180608547,41.43322006150374,1716.7117246649957
train,145053,reinhard,none,median,16.02040026708056,0.6495330521827728,40.31996691569711,1625.6997320829096
train,145053,reinhard,none,nlmeans,16.07224564935738,0.6329940927941298,40.08001708307685,1606.407769379732
train,145053,reinhard,gaussian,none,15.95987407942715,0.5084448646313816,40.60191114719735,1648.5151888049083
train,145053,reinhard,gaussian,gaussian,15.764867530079236,0.5785476259564506,41.52377259186686,1724.2236902610734
train,145053,reinhard,gaussian,median,15.855302094366339,0.5556407760278618,41.09368387922432,1688.6908547656212
train,145053,reinhard,gaussian,nlmeans,16.09150245930882,0.6502903025600334,39.99125722400746,1599.3006543567292
train,145053,reinhard,saltpepper,none,14.563486234280843,0.3927061732156985,47.683252227698354,2273.6925430103
train,145053,reinhard,saltpepper,gaussian,15.555405315866848,0.4896035730323797,42.53729945920002,1809.4218452816583
train,145053,reinhard,saltpepper,median,16.000649286729207,0.646510931731782,40.41175543946047,1633.1099776987628
train,145053,reinhard,saltpepper,nlmeans,14.95701981644955,0.4246538844206209,45.571066197082736,2076.7220743388966
train,145053,gray_world,none,none,17.740403479008076,0.9220943294390169,33.07653489535034,1094.057160683329
train,145053,gray_world,none,gaussian,17.207345867377988,0.798823262775072,35.17004200924211,1236.931854931855
